logFC	logCPM	F	PValue	FDR	PeakID	Chr	Start	End	Annotation	Distance to TSS	Gene Name
1.6146097699997153	1.3953839520181008	14.867294360747396	1.1623441325368621e-4	4.345908951387221e-4	Peak_52643	chr15	64466563	64467080	Intergenic	-32598	ZNF609
1.4957271252898694	2.287363019561686	24.13042024889164	9.178239213525901e-7	5.412629460297404e-6	Peak_52650	chr15	64521727	64522171	intron (NM_015042, intron 1 of 8)	22529	ZNF609
1.2279118369390396	2.278122476553843	16.8081549841408	4.175743589723424e-5	1.727802716880068e-4	Peak_52651	chr15	64536030	64536585	intron (NM_015042, intron 1 of 8)	36888	ZNF609
1.9495793204400993	1.0236874534416471	15.608919035943345	7.854446612856268e-5	3.0515810814172505e-4	Peak_52653	chr15	64550516	64550816	intron (NM_015042, intron 1 of 8)	51246	ZNF609
2.648756390691681	1.305345541719881	29.878018039610133	4.737180989474733e-8	3.5901556260785804e-7	Peak_52655	chr15	64558927	64559254	intron (NM_015042, intron 1 of 8)	59671	ZNF609
1.890709995172197	2.702730716347558	49.25333117358124	2.430114200224732e-12	4.0497505916456384e-11	Peak_52656	chr15	64566410	64567275	intron (NM_015042, intron 1 of 8)	67423	ZNF609
1.0276257347564868	2.69811436452486	16.20366423458941	5.740000644471886e-5	2.3013044647863075e-4	Peak_52663	chr15	64634622	64635122	intron (NM_015042, intron 2 of 8)	68409	OAZ2
1.0115739085132847	2.099284295695208	10.357249986101415	0.0012947273251224009	0.003760602339207735	Peak_52665	chr15	64640478	64641075	intron (NM_015042, intron 2 of 8)	62504	OAZ2
1.2542106597111398	2.8991546507621258	27.206526775102503	1.8734474673298326e-7	1.265656394498594e-6	Peak_52666	chr15	64651521	64652218	intron (NM_015042, intron 2 of 8)	51411	OAZ2
-1.0419738111139907	2.534052442468011	15.026610006011033	1.0683934984889626e-4	4.0285187098346593e-4	Peak_52683	chr15	64791455	64791849	Intergenic	-16063	RBPMS2
1.7271605590253434	1.4430845229872	17.594759251552706	2.7624151822736002e-5	1.1893780770105127e-4	Peak_52714	chr15	64993090	64993422	Intergenic	-3342	SPG21
1.2926582416178147	2.135579177706656	16.42427627237961	5.1103888000548285e-5	2.0733508238494853e-4	Peak_52721	chr15	65038869	65039292	Intergenic	-6306	SLC51B
1.1252297003529144	2.522698383777156	16.934734731662253	3.9068863082133044e-5	1.626526344575221e-4	Peak_52722	chr15	65042822	65043370	Intergenic	-2291	SLC51B
2.131792184679952	1.5469963717086945	26.160263006442737	3.2139302506281174e-7	2.073285111006479e-6	Peak_52723	chr15	65044313	65044598	promoter-TSS (NM_178859)	-931	SLC51B
1.2714769511319988	3.0191626952360333	30.35149967187483	3.714312211295364e-8	2.8739771890185326e-7	Peak_52724	chr15	65044793	65045531	promoter-TSS (NM_178859)	-225	SLC51B
2.479440660564262	2.8062652087569018	80.31031569517796	3.915276589042881e-19	1.9134238208604924e-17	Peak_52727	chr15	65057127	65057724	intron (NM_001307930, intron 3 of 3)	10565	RASL12
1.8360645403622613	1.2225030507136052	16.43934493959202	5.070008816070631e-5	2.0581485674938885e-4	Peak_52729	chr15	65066324	65066584	intron (NM_016563, intron 1 of 4)	1537	RASL12
1.9782423832222864	2.6077718928535507	49.074862145947634	2.6601265873052114e-12	4.407331320040433e-11	Peak_52732	chr15	65089222	65089744	Intergenic	12667	KBTBD13
1.5630949323028374	0.9330309079198813	9.990453342030627	0.0015793100925002904	0.004483313955641909	Peak_52733	chr15	65097136	65097357	intron (NM_001163692, intron 3 of 4)	9112	UBAP1L
1.426372224281619	0.4580624170223671	5.570649800145385	0.018287447074291127	0.03874859156018144	Peak_52737	chr15	65142923	65143131	Intergenic	-9219	PDCD7
1.862344523760758	1.2978815654055993	17.67859124057445	2.6435505617383936e-5	1.1436173066135099e-4	Peak_52743	chr15	65207326	65207594	intron (NM_003613, intron 3 of 8)	4013	CILP
1.3342186567893715	1.4061801772893068	10.846848096101965	9.938660225608147e-4	0.0029730461675085405	Peak_52744	chr15	65211416	65211662	promoter-TSS (NM_003613)	-66	CILP
1.0605066634495612	1.1270361760124157	5.791756790388212	0.016123634480043805	0.03472544750435041	Peak_52748	chr15	65245655	65245904	Intergenic	-34307	CILP
2.004642131847592	2.078674066088957	34.50005538743994	4.429948550342175e-9	4.1002855796570804e-8	Peak_52750	chr15	65251080	65251523	Intergenic	34289	SNORA24B
1.7447142737358456	1.7407485654032901	21.59389406669045	3.422214043425739e-6	1.7909575819464258e-5	Peak_52752	chr15	65258858	65259314	3' UTR (NM_017851, exon 6 of 6)	26505	SNORA24B
1.2646858679090287	0.7731646723269292	6.078045044901949	0.013707704208015153	0.030130910953279706	Peak_52755	chr15	65275783	65275983	intron (NM_001316943, intron 1 of 5)	9708	SNORA24B
1.7204805699135441	2.3991988317428583	33.42981195729484	7.661145649478128e-9	6.75835176515951e-8	Peak_52758	chr15	65293039	65293327	Intergenic	-2868	RNU5A-1
1.6216769635709978	2.2314841215287364	26.663242923835387	2.4792096688678973e-7	1.6348434884900011e-6	Peak_52768	chr15	65365352	65365617	intron (NM_004884, intron 2 of 13)	12517	IGDCC3
2.4001120037889385	0.41127971399245	12.203864677139242	4.794416717876543e-4	0.0015530191315060995	Peak_52783	chr15	65471793	65472050	intron (NR_135485, intron 12 of 20)	45352	DPP8
1.1737815504930404	1.8332974120701773	11.367813135608541	7.507589449942976e-4	0.0023127469391579516	Peak_52788	chr15	65533357	65533675	intron (NM_016395, intron 1 of 10)	3053	HACD3
1.1977393234477867	0.8806170545490482	5.9997993853860425	0.014328439367939507	0.031312595792134176	Peak_52791	chr15	65558422	65558681	intron (NM_016395, intron 4 of 10)	28089	HACD3
2.282439081783174	1.8522423611988654	35.58153738900123	2.548169018242936e-9	2.4626346961633943e-8	Peak_52797	chr15	65646532	65647074	intron (NM_001254740, intron 3 of 6)	3924	SLC24A1
1.598846549229473	3.4237686559793907	60.789910297436485	7.136102286199855e-15	1.7953250438571673e-13	Peak_52809	chr15	65832592	65833260	Intergenic	-36565	RAB11A
1.9868011638652618	2.2174682788592857	37.284275014955846	1.0678728586113533e-9	1.1064245445023788e-8	Peak_52815	chr15	65902434	65902790	intron (NM_032445, intron 21 of 22)	33121	RAB11A
2.660553244546861	2.221549593647653	58.05635944827522	2.8336621067636547e-14	6.494351191834622e-13	Peak_52816	chr15	65903260	65903687	intron (NM_032445, intron 21 of 22)	33983	RAB11A
1.7859221278300017	2.9017178638632304	50.86888460647794	1.0721335896118933e-12	1.901199595599623e-11	Peak_52828	chr15	66459876	66460626	intron (NM_002755, intron 5 of 10)	36783	MIR4512
1.109200786440111	2.154287135770755	12.84076284818444	3.4113252231784426e-4	0.0011442279356902434	Peak_52829	chr15	66461864	66462322	intron (NM_002755, intron 5 of 10)	34941	MIR4512
1.2347641304423709	4.010818247199508	56.21838823512416	7.167815725688614e-14	1.5379090739203638e-12	Peak_52831	chr15	66472290	66473055	intron (NM_002755, intron 5 of 10)	24361	MIR4512
1.243658667163604	2.4316324719209486	19.32054170829686	1.1191396762674073e-5	5.2511292340023336e-5	Peak_52832	chr15	66480908	66481454	intron (NM_002755, intron 5 of 10)	15853	MIR4512
1.69454763760547	1.119491528371566	13.33217440907452	2.625277960452898e-4	9.042086855661248e-4	Peak_52837	chr15	66530276	66530556	intron (NM_001287823, intron 11 of 17)	25090	ZWILCH
2.9268571670621135	1.0461384123712976	28.612093067589353	9.083237936477852e-8	6.508273787937685e-7	Peak_52838	chr15	66530738	66531010	intron (NM_001287823, intron 11 of 17)	25548	ZWILCH
3.153592978094913	1.3279860967698263	38.98160197706943	4.4926019695246005e-10	5.004394412157216e-9	Peak_52839	chr15	66552034	66552436	intron (NM_001278562, intron 8 of 11)	13262	LCTL
1.0579135195086906	1.2444246926841191	6.261965411994842	0.012355190132501416	0.027509163156950553	Peak_52841	chr15	66573137	66573454	Intergenic	-7298	LCTL
1.2994659864523406	1.2908762930350792	9.45829826874969	0.0021089316727675744	0.005794593748566413	Peak_52862	chr15	66684160	66684448	intron (NR_110372, intron 4 of 4)	-17932	SMAD6
2.4401968043020617	2.617083218177003	67.59015629493233	2.323734329868682e-16	7.318413699870396e-15	Peak_52868	chr15	66711799	66712294	intron (NM_005585, intron 2 of 3)	9811	SMAD6
1.123447845228835	3.549581065244965	34.61392796365568	4.179266190918338e-9	3.8817287777371844e-8	Peak_52876	chr15	66748284	66748770	intron (NR_027654, intron 4 of 4)	46291	SMAD6
1.0555569851362314	2.5436100962203376	15.530304509902448	8.187266492262361e-5	3.1674990988362435e-4	Peak_52877	chr15	66764464	66764767	intron (NR_027654, intron 4 of 4)	62380	SMAD6
1.4496744137311532	3.4275661373086836	51.88979768999947	6.394657217421569e-13	1.1771943138914595e-11	Peak_52878	chr15	66765799	66766258	intron (NR_027654, intron 4 of 4)	63793	SMAD6
-1.1119141462903386	1.1910269405949203	6.920043918924786	0.008539547040321676	0.019912514173091648	Peak_52891	chr15	66809713	66809935	Intergenic	107588	SMAD6
-1.0631304858428567	2.8972339415232566	19.762326093909145	8.88569751005029e-6	4.257927426700651e-5	Peak_52904	chr15	66895419	66895626	Intergenic	60992	LINC02206
2.1491217739609083	0.9602592200219774	17.389052621016127	3.0773584520577345e-5	1.3117190012872445e-4	Peak_52920	chr15	66956265	66956509	non-coding (NR_135687, exon 1 of 3)	128	LINC02206
2.5114017826296795	1.1119953214801708	24.122816268709716	9.214444790452502e-7	5.4327992497257895e-6	Peak_52923	chr15	66997193	66997462	intron (NR_135686, intron 2 of 5)	-40813	LINC02206
1.5506569180931589	1.0174024686466494	10.606162474049226	0.0011317302855076094	0.00333384124353719	Peak_52924	chr15	67003658	67003960	intron (NR_135686, intron 2 of 5)	-47294	LINC02206
1.8385671679712448	1.8104301685581092	24.646044409328752	7.028562914667695e-7	4.2402022976510785e-6	Peak_52937	chr15	67084672	67084902	intron (NM_005902, intron 1 of 8)	19185	SMAD3
1.6267972840806957	1.1615959831055	12.915460605782338	3.2780564593113087e-4	0.0011043429635757029	Peak_52938	chr15	67087670	67087926	intron (NM_005902, intron 1 of 8)	22196	SMAD3
1.0880033390047998	3.355824350047596	28.712968918849338	8.623766728665397e-8	6.210234245063212e-7	Peak_52941	chr15	67105355	67105809	intron (NM_005902, intron 1 of 8)	-20134	SMAD3
1.5113508267952709	3.1849866080793583	47.037210759550085	7.474479477500206e-12	1.1488808091731753e-10	Peak_52942	chr15	67106922	67107362	intron (NM_005902, intron 1 of 8)	-18574	SMAD3
2.8020841723605105	3.085137175416502	116.1929957306057	6.549652863974521e-27	9.13129367022957e-25	Peak_52943	chr15	67109413	67109860	intron (NM_005902, intron 1 of 8)	-16079	SMAD3
1.454381513104517	1.9576334411407987	18.140292000735293	2.075217042857117e-5	9.184692516020329e-5	Peak_52945	chr15	67116770	67117140	intron (NM_005902, intron 1 of 8)	-8761	SMAD3
1.1302578521410904	4.317458731895616	58.098158176263524	2.774505724630531e-14	6.36774307930121e-13	Peak_52950	chr15	67149703	67150841	intron (NM_001145103, intron 1 of 8)	12251	SMAD3
1.2996371978591852	1.5721582412961586	11.41373975712565	7.32450722417431e-4	0.002262215727373735	Peak_52952	chr15	67165879	67166115	promoter-TSS (NM_001145104)	-158	SMAD3
2.225405254236799	2.401503424402087	50.837853055500794	1.0891116521767695e-12	1.9294139448770492e-11	Peak_52954	chr15	67178534	67178914	intron (NM_001145103, intron 5 of 8)	12569	SMAD3
1.3712696364143542	0.5481334025925404	5.749580252973152	0.016514990156230754	0.035470646100810375	Peak_52957	chr15	67209202	67209506	intron (NM_001271885, intron 6 of 9)	43199	SMAD3
4.306229981451997	1.5406474862574002	60.81453994580398	7.0479971110471086e-15	1.7742566640418592e-13	Peak_52958	chr15	67232618	67233096	intron (NM_001271885, intron 4 of 9)	21804	AAGAB
1.1365891147333378	2.054399258541321	12.411185655158334	0.00042911137367195523	0.0014058798104118696	Peak_52960	chr15	67241406	67241900	intron (NM_001271885, intron 1 of 9)	13008	AAGAB
1.6185471208658904	1.436220443756852	15.378485167605929	8.870718875762454e-5	3.4059968149518e-4	Peak_52975	chr15	67368399	67368625	intron (NM_001031715, intron 8 of 20)	-113314	AAGAB
1.4712598234315457	0.32608067598729146	5.1042581364841695	0.02389352982141189	0.048842263147224514	Peak_52984	chr15	67390019	67390248	intron (NM_001322472, intron 8 of 13)	130839	IQCH-AS1
1.3760029860584857	0.8569610834566856	7.519522556992305	0.006116730254015935	0.01488729499159494	Peak_52996	chr15	67436704	67437099	intron (NR_040052, intron 3 of 5)	84071	IQCH-AS1
1.9320698428223466	2.6607419597366793	48.86256001864285	2.9622937978432106e-12	4.877173027881932e-11	Peak_53003	chr15	67472744	67473428	intron (NR_040051, intron 2 of 5)	47887	IQCH-AS1
1.0341056861919287	2.914109163784959	19.166901542032164	1.2126963554077246e-5	5.647113092203022e-5	Peak_53015	chr15	67548874	67549224	promoter-TSS (NM_001206804)	-45	MAP2K5
1.8352878815045526	0.8181064910165066	11.923050001965919	5.572587291780215e-4	0.0017761687169758691	Peak_53017	chr15	67564041	67564289	intron (NM_001206804, intron 3 of 21)	15071	MAP2K5
1.072031603125242	2.3301406193411984	13.541323788630551	2.348754829876355e-4	8.187955305565621e-4	Peak_53019	chr15	67575126	67575594	intron (NM_001206804, intron 3 of 21)	26266	MAP2K5
2.4144479037230866	1.915713600810063	40.29389601488946	2.3019051029684858e-10	2.703317874605671e-9	Peak_53021	chr15	67579235	67579527	intron (NM_001206804, intron 3 of 21)	30287	MAP2K5
1.6282154081016484	1.3711551110963411	14.766371759104947	1.2261200369099466e-4	4.5587994214952676e-4	Peak_53023	chr15	67600999	67601384	intron (NM_001206804, intron 8 of 21)	52098	MAP2K5
3.00449987077055	1.5013492466648188	40.90918148277458	1.6827279827935332e-10	2.0318996591400106e-9	Peak_53024	chr15	67615054	67615571	intron (NM_001206804, intron 8 of 21)	66219	MAP2K5
1.4394403203951673	1.8754648100209095	16.748197089980067	4.3095134493635406e-5	1.7771868519453495e-4	Peak_53025	chr15	67625237	67625770	intron (NM_001206804, intron 8 of 21)	76410	MAP2K5
1.0698279108535593	1.9684750435761798	10.476643256350982	0.001213772541771966	0.003549620353987797	Peak_53027	chr15	67660452	67661321	intron (NM_001206804, intron 12 of 21)	111793	MAP2K5
2.3898083756662785	0.27486019778090637	10.326183021936526	0.0013166744418574218	0.003817130877950309	Peak_53028	chr15	67680610	67680841	intron (NM_001206804, intron 13 of 21)	131632	MAP2K5
1.8468586201422847	1.0050020321376598	14.124870198502807	1.7226366151400175e-4	6.193155555113594e-4	Peak_53029	chr15	67700230	67700663	intron (NM_001206804, intron 15 of 21)	-125062	SKOR1
1.038208042046511	1.026799625289641	5.2058593457352815	0.022536595023628272	0.04643073373452655	Peak_53031	chr15	67707661	67707914	intron (NM_002757, intron 16 of 20)	-117721	SKOR1
1.4940806392855386	1.2167227285088689	11.519003396584845	6.921717930240593e-4	0.0021535101264623362	Peak_53032	chr15	67708873	67709453	intron (NM_002757, intron 16 of 20)	-116346	SKOR1
2.6274729705851696	0.9281699472499175	22.331038922396246	2.3331813344896424e-6	1.2646376051575119e-5	Peak_53033	chr15	67715235	67715506	intron (NM_002757, intron 16 of 20)	-110138	SKOR1
1.9616336318868635	3.0695487232492686	67.50813995261723	2.4216068749449617e-16	7.603107235559057e-15	Peak_53034	chr15	67720542	67721271	intron (NM_002757, intron 16 of 20)	-104602	SKOR1
1.1737394787900182	1.5893440346187337	9.515993751739458	0.002043719461516094	0.005640370346539676	Peak_53035	chr15	67730380	67730699	intron (NM_001206804, intron 17 of 21)	-94969	SKOR1
1.4968833544596214	2.5206552264818827	28.465973710901395	9.792649789162432e-8	6.971751315131224e-7	Peak_53036	chr15	67731101	67731652	intron (NM_001206804, intron 17 of 21)	-94132	SKOR1
1.9629640888947648	1.6786354009883935	25.16663764186479	5.369677841997707e-7	3.31389149647303e-6	Peak_53039	chr15	67768574	67768921	intron (NM_001206804, intron 19 of 21)	-56761	SKOR1
1.5279194540233043	2.6654553159011396	32.60270875446518	1.1703098122924914e-8	9.972150212117736e-8	Peak_53040	chr15	67779676	67780252	intron (NM_001206804, intron 21 of 21)	-45545	SKOR1
1.4999151492734077	2.0730460296779865	20.874178744872474	4.976868438658054e-6	2.5160224904490776e-5	Peak_53041	chr15	67782652	67782954	intron (NM_001206804, intron 21 of 21)	-42706	SKOR1
1.5506789160103416	4.121750571481491	91.48168417406086	1.4618710319226644e-21	1.0078176060287523e-19	Peak_53042	chr15	67791892	67793313	intron (NM_001206804, intron 21 of 21)	-32906	SKOR1
1.7685831097004816	2.094950306416576	28.032253863057452	1.2242649374042266e-7	8.562013456444732e-7	Peak_53043	chr15	67799580	67800088	intron (NM_001206804, intron 21 of 21)	-25675	SKOR1
1.6944086488032535	2.344958577384573	31.291784311776816	2.2921428011501888e-8	1.8489307962535178e-7	Peak_53059	chr15	67914681	67915373	Intergenic	-74982	RNU6-7
1.2611307459569594	1.0195950048788636	7.3349421639697745	0.00677682614845731	0.016269002501443898	Peak_53061	chr15	67917130	67917379	Intergenic	-77210	RNU6-7
2.298529719538484	0.937339746060987	18.679718285979522	1.5645834207312532e-5	7.11249393600319e-5	Peak_53062	chr15	67917761	67918014	Intergenic	-77843	RNU6-7
2.8328464593205998	1.1962192497989168	30.20111595213724	4.0125981329216437e-8	3.0812049444412804e-7	Peak_53064	chr15	67926592	67926880	Intergenic	-86691	RNU6-7
2.597587585641856	1.197072552311716	26.620547695414196	2.534421233677809e-7	1.6676014085742137e-6	Peak_53065	chr15	67927835	67928098	Intergenic	-87922	RNU6-7
1.3246299911083312	1.841144964804719	14.40699297908169	1.483236758152534e-4	5.411637192264685e-4	Peak_53066	chr15	67937179	67937560	Intergenic	-97325	RNU6-7
2.5099767972563756	1.8463980299381852	40.82385236158142	1.7574442887001515e-10	2.1133364990925793e-9	Peak_53067	chr15	67941708	67941944	Intergenic	-101781	RNU6-7
1.3200680097250497	3.594472500274354	48.92668890448131	2.8675658192884783e-12	4.7279093152859355e-11	Peak_53068	chr15	67945910	67946899	Intergenic	-106360	RNU6-7
1.3654381596365561	0.9985437173090437	8.307424653391955	0.003958669335208788	0.010144616266898748	Peak_53069	chr15	67954833	67955126	Intergenic	-99199	PIAS1
2.0207004774321824	1.8911107760078656	30.08849013538297	4.251610966883722e-8	3.2481820656508953e-7	Peak_53071	chr15	67991800	67992496	Intergenic	-62031	PIAS1
2.6488857343069343	1.3673106338725274	31.60759018145038	1.9492963525988176e-8	1.5932310221615344e-7	Peak_53072	chr15	67998656	67999160	Intergenic	-55271	PIAS1
3.181227109801211	1.8931843459185465	56.89865846042692	5.083691606883657e-14	1.1166619964200945e-12	Peak_53073	chr15	68017181	68017723	Intergenic	-36727	PIAS1
2.266086002616446	0.5540097267804027	12.969157066883554	3.1855113956010103e-4	0.0010764970787265318	Peak_53074	chr15	68018100	68018324	Intergenic	-35967	PIAS1
3.5328567230965437	1.5584662902025646	51.530403240469084	7.670295531247817e-13	1.3946685434046586e-11	Peak_53075	chr15	68026040	68026350	Intergenic	-27984	PIAS1
2.3682791833065946	0.9835834565957241	20.358412485185074	6.511157341631211e-6	3.21270937200842e-5	Peak_53076	chr15	68028186	68028534	Intergenic	-25819	PIAS1
1.0930301084475262	1.7992432891467962	9.567603477668458	0.001987120000221327	0.00550255190053629	Peak_53077	chr15	68042544	68042916	Intergenic	-11449	PIAS1
1.9807966044929204	1.6054895386021988	24.353336223230528	8.177960815411742e-7	4.86488499709936e-6	Peak_53082	chr15	68080873	68081306	intron (NM_001320687, intron 2 of 14)	26514	PIAS1
1.2319283117789717	2.1405952696227883	15.294100180616825	9.27513666412596e-5	3.546055393233592e-4	Peak_53084	chr15	68106512	68107104	intron (NM_016166, intron 2 of 13)	52232	PIAS1
2.924729264175544	0.3705785360286883	15.201289274433496	9.741400806666654e-5	3.7065392185310056e-4	Peak_53085	chr15	68112372	68112587	intron (NM_016166, intron 2 of 13)	57904	PIAS1
2.97044967985121	1.9393402168746627	55.246945451509774	1.1709338812034668e-13	2.4265669537373943e-12	Peak_53088	chr15	68158016	68158604	intron (NM_016166, intron 7 of 13)	47800	CALML4
1.0869774493709425	1.7986607061102204	9.63893900683919	0.0019114939971968928	0.005313392251113722	Peak_53091	chr15	68191629	68191856	TTS (NM_001320687)	14367	CALML4
1.059237953651541	1.3372848305211684	6.729858400857066	0.009498210309758575	0.0218729999460363	Peak_53101	chr15	68270987	68271216	Intergenic	-6643	FEM1B
2.2898457568842607	1.0064430901712627	19.644919864687697	9.447318686009088e-6	4.4986955333947745e-5	Peak_53107	chr15	68314778	68315008	intron (NM_001004439, intron 22 of 29)	37148	FEM1B
1.9800865595064827	0.8456336795486905	13.85044416498517	1.9928436313432094e-4	7.062683322643304e-4	Peak_53109	chr15	68333858	68334140	intron (NM_001004439, intron 12 of 29)	56254	FEM1B
1.5271895123123622	2.501438782056784	28.86516676994746	7.974231450176038e-8	5.782410673049833e-7	Peak_53110	chr15	68340894	68341302	intron (NM_001004439, intron 10 of 29)	63353	FEM1B
2.8860372006414066	2.906130910989087	106.75898467493093	7.160192596909056e-25	7.684407488947932e-23	Peak_53112	chr15	68347290	68347945	intron (NM_001004439, intron 10 of 29)	69873	FEM1B
3.5436827813287977	1.4563872419299204	48.09788049848629	4.364844138432846e-12	6.972565306616452e-11	Peak_53113	chr15	68354964	68355323	intron (NM_001004439, intron 7 of 29)	77019	ITGA11
2.0921405545328504	0.5181503462213212	11.144282884665369	8.466946090546985e-4	0.0025774439663703384	Peak_53114	chr15	68360724	68361077	intron (NM_001004439, intron 5 of 29)	71262	ITGA11
1.4349241211710662	0.6636937873309822	6.901327681474773	0.008629325733430282	0.020099391105528452	Peak_53116	chr15	68379813	68380017	intron (NM_001004439, intron 2 of 29)	52248	ITGA11
1.5989546814010538	0.6630098742744738	8.214443559154832	0.004166484694397085	0.010618965385179618	Peak_53118	chr15	68400107	68400353	intron (NM_001004439, intron 2 of 29)	31933	ITGA11
2.118450778029075	1.751101575983985	29.855898962461314	4.7913336124609235e-8	3.6276475751025164e-7	Peak_53119	chr15	68418564	68418966	intron (NM_001004439, intron 1 of 29)	13398	ITGA11
4.2803289916220635	2.2076606566011767	98.47724586719224	4.4450126251292314e-23	3.735532588305273e-21	Peak_53120	chr15	68420150	68420558	intron (NM_001004439, intron 1 of 29)	11809	ITGA11
2.6234672663454464	1.2752937670738151	29.06627420318675	7.190534361107591e-8	5.261018797579907e-7	Peak_53121	chr15	68427448	68427712	intron (NM_001004439, intron 1 of 29)	4583	ITGA11
7.6957539703806415	0.019615710971618332	20.06041018363259	7.605796761891339e-6	3.6967662286041676e-5	Peak_53122	chr15	68445481	68445708	Intergenic	-13432	ITGA11
1.8964144030454295	0.6962675618653226	11.534647319143215	6.863797196352322e-4	0.002137124315936247	Peak_53125	chr15	68471568	68471843	Intergenic	-39543	ITGA11
1.4737127613659458	0.6232898939024331	6.999086389374099	0.008170812246987418	0.019154546370799618	Peak_53126	chr15	68479169	68479577	Intergenic	-39000	CORO2B
2.094718877342404	0.6847083891331839	13.310644710508223	2.655544625505256e-4	9.134632303046911e-4	Peak_53127	chr15	68479988	68480283	Intergenic	-38237	CORO2B
2.5557794319027605	1.8284889470293302	41.59315536151042	1.1879937474134127e-10	1.473099570996226e-9	Peak_53128	chr15	68484795	68485409	Intergenic	-33271	CORO2B
2.533540764356431	1.7461308360473344	39.17356474113162	4.073804162176962e-10	4.577690885986805e-9	Peak_53129	chr15	68487366	68487865	Intergenic	-30757	CORO2B
2.8412081170003436	1.5253085486411035	38.710717798526154	5.157959011199376e-10	5.682136726678361e-9	Peak_53130	chr15	68492799	68493304	Intergenic	-25321	CORO2B
3.386734287056723	1.71159882623264	55.435643376890674	1.0644446237576129e-13	2.221732852350736e-12	Peak_53131	chr15	68497299	68497764	Intergenic	-20841	CORO2B
1.815011542615253	1.0445485028364474	14.108170448281708	1.7379707896988389e-4	6.2422152699444e-4	Peak_53132	chr15	68517248	68517688	promoter-TSS (NM_001324014)	-905	CORO2B
2.6495504839930097	1.5209275716258432	34.87873303829012	3.649882513376975e-9	3.4315644902855846e-8	Peak_53133	chr15	68543221	68543580	intron (NM_001324014, intron 2 of 12)	25028	CORO2B
1.1793837800816187	1.5979983644918332	9.804300589675227	0.001747210963300107	0.004903057651487876	Peak_53137	chr15	68578740	68579056	promoter-TSS (NM_006091)	-95	CORO2B
1.3076336700138305	1.2160378177654958	9.073116594978616	0.0026019189676821835	0.0069845998799340624	Peak_53138	chr15	68579400	68579604	intron (NM_006091, intron 1 of 11)	509	CORO2B
2.4244231924559463	2.418265454263465	58.435453453001905	2.3402132095130934e-14	5.419933793232324e-13	Peak_53139	chr15	68586232	68586630	intron (NM_006091, intron 1 of 11)	7438	CORO2B
2.4984810457504336	2.2095845381714114	52.534824920736085	4.613951347627671e-13	8.700571051317506e-12	Peak_53140	chr15	68599581	68600218	intron (NM_006091, intron 1 of 11)	-16640	CORO2B
2.3095245683601187	0.557165874379856	13.655422184861726	2.2104764780664986e-4	7.753251250483794e-4	Peak_53141	chr15	68605191	68605439	intron (NM_006091, intron 1 of 11)	-11225	CORO2B
1.2841072271113987	1.1109559721316766	8.164092058349574	0.004283623344308271	0.010880526344890428	Peak_53143	chr15	68631760	68632058	promoter-TSS (NM_001190457)	-79	CORO2B
1.4763972049763128	1.697509053635222	15.832453122969433	6.980605917912452e-5	2.74525054322699e-4	Peak_53144	chr15	68640817	68641226	promoter-TSS (NM_001324015)	-481	CORO2B
1.3743535839788987	2.4281752053678725	23.243315469660743	1.4533418656846877e-6	8.224028526886234e-6	Peak_53145	chr15	68642685	68643623	intron (NM_001324015, intron 1 of 11)	1651	CORO2B
3.1820449350693503	2.11588052381008	68.18311914235278	1.724498925122542e-16	5.544945664397479e-15	Peak_53152	chr15	68696446	68697039	intron (NM_006091, intron 3 of 11)	55240	CORO2B
2.4503529008596	0.6613826991314294	16.501439571016164	4.906968557868262e-5	1.9986453308214002e-4	Peak_53154	chr15	68739463	68739786	Intergenic	62300	MIR4312
1.7957895556025687	1.4822113893397968	18.899566418007797	1.3946076867745404e-5	6.41090825955785e-5	Peak_53158	chr15	68789954	68790211	intron (NM_006305, intron 1 of 6)	11842	MIR4312
1.4826106541636828	1.549018314689046	14.340748803247212	1.5362524475358148e-4	5.588024256335477e-4	Peak_53163	chr15	68813669	68813875	intron (NM_006305, intron 1 of 6)	-6671	ANP32A-IT1
3.956273207296751	1.0444047438899493	38.963448151517746	4.5343597936706e-10	5.0464177034709145e-9	Peak_53171	chr15	68885125	68885411	Intergenic	-45232	NOX5
3.2508640963520463	0.9510552690553408	29.912000205410582	4.6551739523347127e-08	3.532118392346712e-7	Peak_53172	chr15	68894169	68894494	Intergenic	-36168	NOX5
2.5257712392123923	0.0609201814801759	8.70037108384148	0.003190510560308434	0.008371250587037719	Peak_53176	chr15	68994210	68994410	intron (NR_033672, intron 2 of 16)	-20385	NOX5
1.8614547980385665	0.4358643092546773	8.521931035535786	0.0035185404202068937	0.009138936906565157	Peak_53177	chr15	68998295	68998563	intron (NR_033672, intron 2 of 16)	-16266	NOX5
3.199848757297326	0.3948700325408704	17.48024475392543	2.933513308653965e-5	1.2556329293397306e-4	Peak_53178	chr15	69010258	69010552	intron (NR_033672, intron 2 of 16)	-4290	NOX5
2.304709636252832	1.6669339066712834	32.23607176318108	1.4122543196695028e-8	1.1854324178708581e-7	Peak_53179	chr15	69014411	69014782	promoter-TSS (NM_001184779)	-98	NOX5
2.207913443493768	1.14612713910928	20.832944993940465	5.084890508352783e-6	2.5659282948281415e-5	Peak_53181	chr15	69044960	69045360	intron (NM_024505, intron 10 of 15)	30465	NOX5
