X	seqnames	start	end	width	strand	Conc	Conc_WT	Conc_MUTANT	Fold	p.value	FDR
75412	chr9	7185581	7186081	501	*	5.18490130335863	5.82106635940239	4.01939461526842	1.80167174413397	4.34522535296415e-5	0.0163884173523811
44692	chr2	234840216	234840716	501	*	5.37053153050898	5.97689150395282	4.30436640502369	1.67252509892913	4.40478845300762e-5	0.0165308221700027
56558	chr4	88158492	88158992	501	*	5.4204964145202	6.02973613613699	4.34511290028153	1.68462323585546	4.4336274991348e-5	0.0165570870483699
46595	chr20	51661518	51662018	501	*	5.99566584299559	6.52089577967826	5.16131944526045	1.35957633441781	4.52628276916984e-5	0.0168202436494116
61033	chr5	125043681	125044181	501	*	5.4350763881841	6.06530683677417	4.29007031978965	1.77523651698452	4.82439533410497e-5	0.0178406139455202
10261	chr10	77564978	77565478	501	*	5.26283474332269	5.88234158479912	4.15394305597702	1.72839852882209	5.01025107578123e-5	0.0184146156030018
63399	chr6	11667786	11668286	501	*	5.13060725314436	5.77305741148172	3.94297255943405	1.83008485204768	5.03195641101554e-5	0.0184146156030018
10547	chr10	90912103	90912603	501	*	5.46673895704854	6.05418695313765	4.4592566749193	1.59493027821834	5.07802061903539e-5	0.0184146156030018
56791	chr4	102429511	102430011	501	*	6.51198926071196	6.96489581181232	5.84816946082162	1.1167263509907	5.09840626476786e-5	0.0184146156030018
56788	chr4	102404523	102405023	501	*	5.81815308218652	6.36560493934701	4.9251658279760004	1.44043911137101	5.10106883962377e-5	0.0184146156030018
39328	chr2	33617983	33618483	501	*	4.76513546324448	5.46682359412485	3.34467565711829	2.12214793700656	5.15570732118694e-5	0.0184414614719396
30333	chr17	14228805	14229305	501	*	5.49443684534459	6.09505549918061	4.44642241502026	1.64863308416035	5.1606183707282e-5	0.0184414614719396
47151	chr21	15978381	15978881	501	*	4.46412470043306	5.22254386251891	2.76683098570664	2.45571287681226	5.2045772350876e-5	0.0184414614719396
60493	chr5	95698174	95698674	501	*	5.71846061635638	6.29584695951087	4.74095326233531	1.55489369717556	5.23013654904697e-5	0.0184414614719396
74168	chr8	107116336	107116836	501	*	4.35960345338581	5.15220566168389	2.45885269728572	2.69335296439817	5.26390690234434e-5	0.0184746073314732
6564	chr1	201721170	201721670	501	*	5.61248216171953	6.1761230276224	4.67461917331258	1.50150385430982	5.35348020461391e-5	0.0187023954300265
34497	chr18	49546699	49547199	501	*	6.21320383889	6.69686434639801	5.48035126679156	1.21651307960645	5.39374048718713e-5	0.0187566088345491
42355	chr2	153386387	153386887	501	*	6.3446570029888	6.84577875357838	5.57039195426689	1.27538679931148	5.61049988882103e-5	0.0194212961676545
45347	chr20	18428677	18429177	501	*	4.57950707796925	5.31487389651594	3.00251198671306	2.31236190980287	5.68345411351838e-5	0.0195844078587143
56916	chr4	106287348	106287848	501	*	5.16584999250503	5.83929697253069	3.86227474495611	1.97702222757458	5.80670656903527e-5	0.0199185800132124
61039	chr5	125485227	125485727	501	*	6.63247337763328	7.07239910942046	5.99640809779721	1.07599101162325	6.19772870894155e-5	0.0211619416472789
62648	chr5	173645321	173645821	501	*	5.07355203063607	5.7405114640761	3.79523715627106	1.94527430780504	6.22500361084197e-5	0.0211619416472789
10460	chr10	86868239	86868739	501	*	5.92709818945057	6.45553394674783	5.08449259846157	1.37104134828626	6.36777211582508e-5	0.0215506444789546
70665	chr7	102097761	102098261	501	*	6.64528990483669	7.08338003074386	6.01308675878883	1.07029327195504	6.42805309693605e-5	0.0216579678766944
58091	chr4	156476311	156476811	501	*	4.7471616550364	5.45092529861021	3.31763132136682	2.1332939772434	6.52872580496583e-5	0.0218928403161852
62991	chr6	1481245	1481745	501	*	4.24540772322208	5.04007669248153	2.33121685895747	2.70885983352407	6.55552078483298e-5	0.0218928403161852
34506	chr18	49594632	49595132	501	*	5.737236021981	6.28149215597104	4.8528865619048	1.42860559406624	6.836195410642e-5	0.0226654083939724
67327	chr6	163745849	163746349	501	*	6.01392165717203	6.51558579001542	5.23834285303788	1.27724293697753	6.8466521418561e-5	0.0226654083939724
10550	chr10	90930336	90930836	501	*	5.78440162754601	6.32601709308306	4.90713656412032	1.41888052896274	7.44597906965825e-5	0.024542270751814
78940	chrX	39755551	39756051	501	*	5.35939484609545	5.95348564742384	4.33165819958962	1.62182744783421	7.7230209162037e-5	0.0253452161314496
22233	chr14	23061972	23062472	501	*	6.05503595459446	6.57189773741568	5.24194357345326	1.32995416396242	7.83627300662381e-5	0.0256060353603079
70043	chr7	84548885	84549385	501	*	4.66902963480014	5.39008863907119	3.16107113655914	2.22901750251205	7.90542074068145e-5	0.0256363875515618
44761	chr2	237128185	237128685	501	*	4.51399207984234	5.26063146267842	2.87966304011958	2.38096842255884	7.913195909543e-5	0.0256363875515618
50669	chr3	46163061	46163561	501	*	4.88729840952416	5.5596025678286	3.58821344223874	1.97138912558986	8.29047868127242e-5	0.0267388569287853
64662	chr6	47168174	47168674	501	*	5.31928778355998	5.92690169457562	4.24911816556662	1.677783529009	8.4020291383156e-5	0.0268755032466906
45165	chr20	4135511	4136011	501	*	5.53052425809158	6.09785102149843	4.58217373454088	1.51567728695755	8.92872210129115e-5	0.0284402308309572
7565	chr1	228838480	228838980	501	*	4.2134575907623	4.99892701813792	2.35801005871289	2.64091695942503	8.96699568167622e-5	0.0284426349636901
59782	chr5	73813226	73813726	501	*	4.53880393072208	5.26229372281507	3.01939461526842	2.24289910754664	9.1784261278183e-5	0.0289919710968241
43131	chr2	177852271	177852771	501	*	5.570454594107	6.1266386234575	4.65349803715088	1.47314058630662	9.37872992119731e-5	0.0293798403552085
24842	chr15	39213416	39213916	501	*	5.74996553187058	6.28012539058644	4.90289084778964	1.3772345427968	9.45745144055332e-5	0.0295045241257986
11206	chr10	103527395	103527895	501	*	5.06211108627625	5.73377733792855	3.76552492313876	1.96825241478979	9.66726503217109e-5	0.0298658080200659
1317	chr1	24266391	24266891	501	*	6.32917306358571	6.7949665763095	5.63700544977683	1.15796112653267	9.83653022690283e-5	0.0301776533026851
76346	chr9	79015270	79015770	501	*	5.86845768418727	6.38501147232648	5.05613929501507	1.32887217731141	9.87225529827051e-5	0.0301776533026851
21867	chr13	110485494	110485994	501	*	6.20859422867943	6.70338504023851	5.44954004057519	1.25384499966331	9.96487862325498e-5	0.030219184270022
61026	chr5	124905032	124905532	501	*	6.68516997026382	7.11887627185425	6.06212911485718	1.05674715699707	9.96556618278239e-5	0.030219184270022
48394	chr22	28759935	28760435	501	*	6.26992755649201	6.73117896642032	5.58784401214847	1.14333495427185	1.0182359700223e-4	0.030753565996582
49898	chr3	16060290	16060790	501	*	5.86267763434407	6.39310121141449	5.0149176638809	1.37818354753359	1.05583831900977e-4	0.0316859856399834
13554	chr11	60303512	60304012	501	*	4.54464690430777	5.26229372281507	3.05257849835199	2.20971522446308	1.05746736758377e-4	0.0316859856399834
66919	chr6	151087770	151088270	501	*	5.30263188952982	5.90514837327712	4.24865083428676	1.65649753899036	1.06321174562107e-4	0.0317326847337748
52956	chr3	141083917	141084417	501	*	4.87104552034282	5.53056104417512	3.62104446454668	1.90951657962843	1.07873028281848e-4	0.0320695937294847
77423	chr9	120730701	120731201	501	*	6.00894616010774	6.50115753613893	5.25602476127923	1.2451327748597	1.08682920002528e-4	0.0321841542284049
57437	chr4	128385506	128386006	501	*	6.02103943122804	6.51395877348241	5.26643847755664	1.24752029592577	1.14243609685779e-4	0.0335685806460048
62090	chr5	154141511	154142011	501	*	4.63304098606173	5.33286237874449	3.22067983900506	2.11218253973943	1.15032010019547e-4	0.0335868046828417
54332	chr3	189937540	189938040	501	*	4.61420003063484	5.31647485333827	3.19118332698172	2.12529152635654	1.15191721530938e-4	0.0335868046828417
1077	chr1	20612188	20612688	501	*	6.07397590484551	6.5660997503199	5.32126196756011	1.24483778275979	1.17396713561939e-4	0.033979017513692
43842	chr2	207253953	207254453	501	*	4.62547817495337	5.33707488025976	3.16107113655914	2.17600374370062	1.17863196705431e-4	0.033979017513692
19564	chr12	119892605	119893105	501	*	5.27009437372426	5.86898439254632	4.22748645502252	1.6414979375238	1.17881539211716e-4	0.033979017513692
66203	chr6	126764637	126765137	501	*	5.18945270950464	5.79573198227534	4.12354480507587	1.67218717719947	1.18635946117362e-4	0.0340669410576178
79031	chrX	44705776	44706276	501	*	4.37356461020361	5.1226788253155	2.72627540709907	2.39640341821643	1.24144818310765e-4	0.0352482941247968
61027	chr5	124906250	124906750	501	*	6.58670149183745	7.02941078423698	5.94475033885174	1.08466044538523	1.25208382099387e-4	0.035375259941327
68321	chr7	22667815	22668315	501	*	4.8531005640508	5.51674682230608	3.58747448743422	1.92927233487186	1.25525266448799e-4	0.035375259941327
71769	chr7	150923184	150923684	501	*	4.40305198420678	5.14621646569916	2.78668911382749	2.35952735187168	1.30548030716384e-4	0.0366545024465864
7054	chr1	212219629	212220129	501	*	5.66516428446169	6.21458093559715	4.76683098570664	1.44774994989051	1.32685608011639e-4	0.0371172075931894
62724	chr5	175378418	175378918	501	*	4.62712236193734	5.33549663324826	3.17718841330094	2.15830821994733	1.33293597575753e-4	0.0371501997743393
13555	chr11	60305982	60306482	501	*	4.91246120940988	5.58280337490635	3.62104446454668	1.96175891035967	1.33787617698885e-4	0.0371513022349259
59729	chr5	72301992	72302492	501	*	5.18936705507987	5.80522761473626	4.09249223750433	1.71273537723193	1.37645151216812e-4	0.0379445137039828
3653	chr1	90198555	90199055	501	*	5.08628023973865	5.70318107951213	3.98599030558665	1.71719077392548	1.43309752691998e-4	0.038977746589473
5738	chr1	171219287	171219787	501	*	5.42468320803734	5.99992368513891	4.45346226491799	1.54646142022092	1.43449871367027e-4	0.038977746589473
66186	chr6	126197883	126198383	501	*	4.22611569673989	4.99693161615149	2.45885269728572	2.53807891886576	1.48234068628223e-4	0.0400241160162909
69260	chr7	47488922	47489422	501	*	5.32989299393929	5.9076288415157	4.35135826359974	1.55627057791597	1.48356746568056e-4	0.0400241160162909
61087	chr5	127934783	127935283	501	*	4.68238329859323	5.37075074095846	3.31852221507754	2.05222852588091	1.52020919466399e-4	0.0408672123540009
57641	chr4	140090136	140090636	501	*	4.62233716414538	5.31967144708093	3.22067983900506	2.09899160807587	1.52835600502556e-4	0.0409410390052941
51256	chr3	57060342	57060842	501	*	5.5970190314339	6.13812144863349	4.72112485075342	1.41699659788008	1.54645283404444e-4	0.0412799446817166
59783	chr5	73826478	73826978	501	*	4.64773382289057	5.35115011183863	3.21972640904525	2.13142370279338	1.56502155607065e-4	0.0416290242611089
79039	chrX	45479795	45480295	501	*	4.64608603254671	5.33233495015703	3.29097839118507	2.04135655897197	1.62844597169251e-4	0.0431646365972159
59757	chr5	73136152	73136652	501	*	5.39828104825869	6.00717871980071	4.3239965269714	1.68318219282931	1.64813160211267e-4	0.0434181833124458
62646	chr5	173629666	173630166	501	*	5.96910761815396	6.45962099281649	5.22020320278649	1.23941779003001	1.64946599928562e-4	0.0434181833124458
59252	chr5	38598894	38599394	501	*	5.42729521306397	6.00158326825601	4.45885269728572	1.54273057097028	1.70749335815243e-4	0.0447900913453903
46374	chr20	48538354	48538854	501	*	5.10545024534626	5.72057702958317	4.01097799622367	1.7095990333595	1.71392357014279e-4	0.0448037351479154
70041	chr7	84536156	84536656	501	*	5.25503956111774	5.8489165706358	4.22796069146514	1.62095587917066	1.71998112345997e-4	0.0448075769719509
57421	chr4	128241588	128242088	501	*	4.20788698797624	4.97554106351431	2.45885269728572	2.51668836622859	1.72975982117886e-4	0.0449080007821055
26952	chr15	90165591	90166091	501	*	6.25772724726293	6.72118149410726	5.57076587985234	1.15041561425493	1.74911763660343e-4	0.0452555832468496
13178	chr11	44190820	44191320	501	*	5.50297257224503	6.06053807792624	4.58217373454088	1.47836434338536	1.75828681347879e-4	0.0453380833479637
14958	chr11	87000088	87000588	501	*	5.73753084342928	6.25231906555821	4.92963815783944	1.32268090771877	1.76647806357818e-4	0.0453948933972197
59894	chr5	75601754	75602254	501	*	5.26344376354676	5.85550237614263	4.24194357345326	1.61355880268937	1.78764156499996e-4	0.045783553851717
26691	chr15	83733137	83733637	501	*	4.47511169015089	5.20657381340904	2.91735596813626	2.28921784527278	1.8502086688709e-4	0.0472264205314592
35535	chr19	6580250	6580750	501	*	5.3376145803028	5.91571400720609	4.35801005871289	1.5577039484932	1.89782837732638e-4	0.0482793528378306
70062	chr7	85004425	85004925	501	*	5.55212877801875	6.10771633512466	4.63682688915702	1.47088944596765	1.92112838205683e-4	0.0487086359583098
50349	chr3	36525154	36525654	501	*	4.16688993259544	4.96203455646734	2.24958534551317	2.71244921095417	1.95372386822587e-4	0.0493699509087784
45348	chr20	18443823	18444323	501	*	5.26258747343314	5.84965388976966	4.25625725457275	1.5933966351969	1.9737180367895e-4	0.0497094985551413
